OrderID,UserID,OrderDate,TotalAmount
ORD70745,USR08807,2023-01-04,479.71000000000004
ORD70770,USR08811,2023-01-04,160.98
ORD72487,USR09029,2023-01-04,297.95
ORD72626,USR09045,2023-01-04,187.0
ORD73885,USR09202,2023-01-04,513.0
ORD74628,USR09293,2023-01-04,55.0
ORD76527,USR09517,2023-01-04,306.25
ORD77718,USR09669,2023-01-04,946.96
ORD80396,USR10006,2023-01-04,656.96
ORD80950,USR10071,2023-01-04,155.0
ORD83018,USR10341,2023-01-04,723.74
ORD84630,USR10534,2023-01-04,265.99
ORD85824,USR10684,2023-01-04,250.75
ORD86008,USR10709,2023-01-04,41.0
ORD89546,USR11170,2023-01-04,343.45000000000005
ORD89877,USR11217,2023-01-04,703.25
ORD89890,USR11218,2023-01-04,105.5
ORD90687,USR11319,2023-01-04,627.17
ORD90693,USR11319,2023-01-04,639.24
ORD91443,USR11420,2023-01-04,243.96
ORD92098,USR11507,2023-01-04,123.0
ORD93695,USR11696,2023-01-04,585.96
ORD95348,USR11899,2023-01-04,541.49
ORD95474,USR11914,2023-01-04,529.46
ORD95579,USR11928,2023-01-04,161.0
ORD95690,USR11944,2023-01-04,85.5
ORD96788,USR12083,2023-01-04,240.5
ORD97455,USR12161,2023-01-04,343.0
ORD98703,USR12325,2023-01-04,337.97
ORD99271,USR12399,2023-01-04,382.0
ORD101207,USR12637,2023-01-04,673.48
ORD101433,USR12664,2023-01-04,546.96
ORD105375,USR13169,2023-01-04,380.43
ORD109358,USR13654,2023-01-04,246.0
ORD111569,USR13916,2023-01-04,291.71
ORD111781,USR13947,2023-01-04,17.0
ORD111979,USR13971,2023-01-04,379.22
ORD113512,USR14159,2023-01-04,583.71
ORD114076,USR14229,2023-01-04,212.96
ORD115053,USR14351,2023-01-04,798.0
ORD116850,USR14586,2023-01-04,543.48
ORD120025,USR14997,2023-01-04,355.95
ORD1462,USR00183,2023-01-05,164.0
ORD3342,USR00417,2023-01-05,417.47
ORD3773,USR00465,2023-01-05,107.25
ORD5581,USR00698,2023-01-05,98.0
ORD6519,USR00807,2023-01-05,398.46
ORD8186,USR01018,2023-01-05,153.5
ORD8718,USR01079,2023-01-05,274.96
ORD8960,USR01116,2023-01-05,331.5
ORD9278,USR01156,2023-01-05,123.96
ORD9603,USR01194,2023-01-05,646.92
ORD11337,USR01403,2023-01-05,173.48
ORD11682,USR01438,2023-01-05,807.5
ORD13171,USR01612,2023-01-05,655.72
ORD14082,USR01724,2023-01-05,287.96999999999997
ORD15671,USR01914,2023-01-05,389.0
ORD17671,USR02178,2023-01-05,25.0
ORD18567,USR02287,2023-01-05,284.5
ORD23903,USR02963,2023-01-05,277.49
ORD24068,USR02985,2023-01-05,183.49
ORD25515,USR03165,2023-01-05,449.25
ORD25990,USR03221,2023-01-05,163.96
ORD26706,USR03319,2023-01-05,89.99
ORD27240,USR03388,2023-01-05,289.0
ORD27416,USR03406,2023-01-05,68.97
ORD28627,USR03560,2023-01-05,29.0
ORD32461,USR04038,2023-01-05,443.23
ORD33884,USR04209,2023-01-05,76.5
ORD36949,USR04592,2023-01-05,219.0
ORD40902,USR05073,2023-01-05,107.0
ORD41546,USR05148,2023-01-05,283.25
ORD43437,USR05387,2023-01-05,388.75
ORD45036,USR05582,2023-01-05,77.25
ORD48748,USR06050,2023-01-05,78.75
ORD49188,USR06108,2023-01-05,535.46
ORD49199,USR06109,2023-01-05,12.0
ORD49284,USR06123,2023-01-05,429.5
ORD51376,USR06395,2023-01-05,596.97
ORD51855,USR06463,2023-01-05,139.48000000000002
ORD52729,USR06574,2023-01-05,276.98
ORD55630,USR06931,2023-01-05,468.0
ORD56771,USR07066,2023-01-05,49.99
ORD57529,USR07161,2023-01-05,608.95
ORD57865,USR07200,2023-01-05,61.5
ORD58677,USR07303,2023-01-05,343.96
ORD59726,USR07433,2023-01-05,539.97
ORD60646,USR07546,2023-01-05,358.97
ORD63389,USR07908,2023-01-05,132.0
ORD63797,USR07956,2023-01-05,125.5
ORD64765,USR08082,2023-01-05,507.46
ORD64828,USR08091,2023-01-05,35.75
ORD65262,USR08140,2023-01-05,292.98
ORD66295,USR08269,2023-01-05,576.68
ORD66305,USR08269,2023-01-05,29.0
ORD66500,USR08295,2023-01-05,39.75
ORD67769,USR08446,2023-01-05,382.71
ORD68112,USR08489,2023-01-05,583.46
ORD70126,USR08732,2023-01-05,78.0
ORD70658,USR08796,2023-01-05,61.99
ORD73072,USR09101,2023-01-05,54.0
ORD73525,USR09158,2023-01-05,146.99
ORD76397,USR09502,2023-01-05,195.0
ORD76981,USR09573,2023-01-05,309.5
ORD78158,USR09722,2023-01-05,311.0
ORD78428,USR09752,2023-01-05,285.49
ORD86047,USR10714,2023-01-05,181.98
ORD88563,USR11048,2023-01-05,315.96000000000004
ORD88895,USR11089,2023-01-05,348.75
ORD89833,USR11208,2023-01-05,278.75
ORD94993,USR11854,2023-01-05,278.0
ORD95611,USR11932,2023-01-05,119.97
ORD98628,USR12318,2023-01-05,290.71000000000004
ORD99215,USR12391,2023-01-05,593.9499999999999
ORD102917,USR12860,2023-01-05,202.99
ORD103704,USR12952,2023-01-05,551.25
ORD103765,USR12959,2023-01-05,887.45
ORD105264,USR13156,2023-01-05,307.96
ORD105890,USR13230,2023-01-05,469.96000000000004
ORD106531,USR13302,2023-01-05,275.49
ORD106904,USR13347,2023-01-05,319.25
ORD113643,USR14175,2023-01-05,73.0
ORD113858,USR14204,2023-01-05,738.0
ORD114315,USR14262,2023-01-05,158.97
ORD114669,USR14306,2023-01-05,346.75
ORD116241,USR14505,2023-01-05,531.41
ORD118234,USR14761,2023-01-05,58.0
ORD118256,USR14764,2023-01-05,564.96
ORD119674,USR14951,2023-01-05,174.0
ORD119752,USR14959,2023-01-05,345.98
ORD431,USR00056,2023-01-06,500.72
ORD2345,USR00286,2023-01-06,411.0
ORD4528,USR00569,2023-01-06,68.0
ORD7531,USR00932,2023-01-06,337.0
ORD8653,USR01071,2023-01-06,299.95
ORD11053,USR01371,2023-01-06,741.9300000000001
ORD11803,USR01452,2023-01-06,301.0
ORD13807,USR01692,2023-01-06,268.93
ORD19461,USR02399,2023-01-06,74.99
ORD26255,USR03260,2023-01-06,25.0
ORD26269,USR03262,2023-01-06,291.0
ORD27222,USR03387,2023-01-06,118.5
ORD29189,USR03632,2023-01-06,189.0
ORD31702,USR03948,2023-01-06,476.5
ORD32007,USR03984,2023-01-06,216.0
ORD34459,USR04279,2023-01-06,407.0
ORD37644,USR04675,2023-01-06,492.98
ORD38783,USR04810,2023-01-06,88.5
ORD39292,USR04872,2023-01-06,265.25
ORD39368,USR04882,2023-01-06,734.73
ORD41848,USR05187,2023-01-06,184.5
ORD41884,USR05191,2023-01-06,166.5
ORD43875,USR05438,2023-01-06,249.25
ORD44846,USR05553,2023-01-06,342.48
ORD45690,USR05674,2023-01-06,583.47
ORD49589,USR06167,2023-01-06,34.0
ORD51076,USR06355,2023-01-06,267.0
ORD51607,USR06428,2023-01-06,304.71
ORD54380,USR06786,2023-01-06,223.95999999999998
ORD55760,USR06945,2023-01-06,137.97
ORD56288,USR07005,2023-01-06,652.23
ORD56841,USR07076,2023-01-06,246.0
ORD58108,USR07228,2023-01-06,711.48
ORD60207,USR07490,2023-01-06,926.71
ORD62069,USR07729,2023-01-06,613.22
ORD62081,USR07730,2023-01-06,266.0
ORD63645,USR07939,2023-01-06,459.44
ORD64662,USR08070,2023-01-06,645.25
ORD64918,USR08101,2023-01-06,830.5
ORD68103,USR08488,2023-01-06,220.5
ORD70341,USR08757,2023-01-06,159.99
ORD75295,USR09369,2023-01-06,565.19
ORD80822,USR10058,2023-01-06,234.98
ORD85003,USR10584,2023-01-06,183.5
ORD86605,USR10794,2023-01-06,565.93
ORD87439,USR10903,2023-01-06,320.97
ORD87975,USR10972,2023-01-06,131.75
ORD88575,USR11049,2023-01-06,89.97
ORD92147,USR11513,2023-01-06,589.95
ORD94202,USR11761,2023-01-06,573.25
ORD98631,USR12318,2023-01-06,384.5
ORD102457,USR12803,2023-01-06,702.98
ORD103265,USR12900,2023-01-06,609.95
ORD104082,USR13003,2023-01-06,35.97
ORD104282,USR13027,2023-01-06,361.0
ORD107546,USR13426,2023-01-06,678.75
ORD107817,USR13454,2023-01-06,442.96999999999997
ORD108626,USR13553,2023-01-06,362.25
ORD108909,USR13588,2023-01-06,195.98
ORD109216,USR13633,2023-01-06,508.19999999999993
ORD109454,USR13666,2023-01-06,539.0
ORD111672,USR13931,2023-01-06,296.97
ORD112023,USR13975,2023-01-06,288.96000000000004
ORD112286,USR14002,2023-01-06,447.25
ORD113540,USR14164,2023-01-06,253.73000000000002
ORD116966,USR14601,2023-01-06,80.0
ORD118194,USR14757,2023-01-06,626.91
ORD34,USR00008,2023-01-07,357.0
ORD1113,USR00139,2023-01-07,534.25
ORD1565,USR00195,2023-01-07,193.49
ORD2462,USR00301,2023-01-07,408.0
ORD3482,USR00431,2023-01-07,23.5
ORD4015,USR00498,2023-01-07,524.24
ORD4093,USR00509,2023-01-07,40.0
ORD8453,USR01047,2023-01-07,356.0
ORD8912,USR01109,2023-01-07,406.69000000000005
ORD10910,USR01353,2023-01-07,36.0
ORD11231,USR01391,2023-01-07,589.0
ORD12717,USR01553,2023-01-07,133.74
ORD13231,USR01618,2023-01-07,281.97
ORD15691,USR01916,2023-01-07,269.99
ORD18613,USR02291,2023-01-07,279.0
ORD19146,USR02359,2023-01-07,320.96
ORD25579,USR03172,2023-01-07,562.25
ORD29065,USR03616,2023-01-07,150.0
ORD29683,USR03692,2023-01-07,187.5
ORD31398,USR03911,2023-01-07,415.0
ORD31740,USR03954,2023-01-07,359.23
ORD35822,USR04457,2023-01-07,864.21
ORD40299,USR04998,2023-01-07,508.46
ORD41354,USR05130,2023-01-07,95.5
ORD45205,USR05605,2023-01-07,72.75
ORD46386,USR05754,2023-01-07,45.99
ORD46678,USR05787,2023-01-07,873.0
ORD47477,USR05888,2023-01-07,203.96999999999997
ORD48375,USR06007,2023-01-07,589.72
ORD52014,USR06481,2023-01-07,574.47
ORD52254,USR06514,2023-01-07,823.0
ORD52385,USR06531,2023-01-07,364.5
ORD52691,USR06570,2023-01-07,492.69
ORD52873,USR06594,2023-01-07,114.96000000000001
ORD53897,USR06728,2023-01-07,708.97
ORD55145,USR06872,2023-01-07,365.0
ORD56338,USR07011,2023-01-07,213.97
ORD56595,USR07043,2023-01-07,66.99
ORD57940,USR07209,2023-01-07,91.5
ORD62851,USR07840,2023-01-07,335.5
ORD63004,USR07856,2023-01-07,826.96
ORD63775,USR07954,2023-01-07,279.99
ORD65080,USR08121,2023-01-07,40.5
ORD65524,USR08173,2023-01-07,575.0
ORD67116,USR08370,2023-01-07,429.5
ORD67677,USR08435,2023-01-07,445.98
ORD68177,USR08497,2023-01-07,64.0
ORD70765,USR08810,2023-01-07,404.74
ORD71814,USR08939,2023-01-07,563.0
ORD73285,USR09128,2023-01-07,417.97
ORD74543,USR09284,2023-01-07,67.0
ORD76074,USR09463,2023-01-07,239.72
ORD76406,USR09502,2023-01-07,39.0
ORD79309,USR09867,2023-01-07,263.75
ORD79655,USR09906,2023-01-07,86.25
ORD80857,USR10060,2023-01-07,49.99
ORD81216,USR10108,2023-01-07,657.72
ORD82280,USR10240,2023-01-07,831.95
ORD82808,USR10310,2023-01-07,576.0
ORD82844,USR10315,2023-01-07,136.23
ORD85356,USR10626,2023-01-07,286.98
ORD86357,USR10759,2023-01-07,23.98
ORD89502,USR11166,2023-01-07,171.95999999999998
ORD91325,USR11401,2023-01-07,206.49
ORD92156,USR11514,2023-01-07,169.98
ORD94366,USR11780,2023-01-07,615.25
ORD94778,USR11827,2023-01-07,727.95
ORD95305,USR11893,2023-01-07,177.5
ORD95965,USR11982,2023-01-07,266.25
ORD99159,USR12385,2023-01-07,190.49
ORD100115,USR12508,2023-01-07,403.46
ORD103464,USR12922,2023-01-07,695.47
ORD105670,USR13204,2023-01-07,577.46
ORD106320,USR13279,2023-01-07,168.0
ORD112400,USR14017,2023-01-07,36.0
ORD113310,USR14133,2023-01-07,163.95999999999998
ORD113354,USR14139,2023-01-07,318.25
ORD115082,USR14354,2023-01-07,488.23
ORD115308,USR14386,2023-01-07,125.5
ORD116838,USR14584,2023-01-07,428.25
ORD705,USR00091,2023-01-08,656.5
ORD2556,USR00313,2023-01-08,116.0
ORD5858,USR00734,2023-01-08,266.97
ORD8194,USR01020,2023-01-08,197.5
ORD8588,USR01065,2023-01-08,87.0
ORD8667,USR01074,2023-01-08,42.0
ORD8811,USR01094,2023-01-08,395.96
ORD9834,USR01230,2023-01-08,302.0
ORD10443,USR01296,2023-01-08,238.0
ORD13683,USR01676,2023-01-08,183.75
ORD16859,USR02059,2023-01-08,366.48
ORD18273,USR02251,2023-01-08,87.99
ORD20446,USR02520,2023-01-08,86.98
ORD23455,USR02912,2023-01-08,403.75
ORD23663,USR02937,2023-01-08,421.97
ORD24407,USR03026,2023-01-08,78.0
ORD24636,USR03060,2023-01-08,296.0
ORD24777,USR03076,2023-01-08,418.99
ORD25025,USR03109,2023-01-08,184.5
ORD26050,USR03228,2023-01-08,749.22
ORD26270,USR03262,2023-01-08,162.5
ORD27032,USR03362,2023-01-08,66.75
ORD27439,USR03408,2023-01-08,493.25
ORD27928,USR03469,2023-01-08,222.5
ORD28218,USR03509,2023-01-08,416.25
ORD28967,USR03602,2023-01-08,152.74
ORD31506,USR03924,2023-01-08,197.5
ORD33567,USR04173,2023-01-08,261.49
ORD33576,USR04174,2023-01-08,683.0
ORD38584,USR04789,2023-01-08,1329.0
ORD40908,USR05074,2023-01-08,275.25
ORD44198,USR05473,2023-01-08,242.96999999999997
ORD48303,USR05996,2023-01-08,24.0
ORD48903,USR06070,2023-01-08,500.71999999999997
ORD49650,USR06173,2023-01-08,496.97
ORD50258,USR06249,2023-01-08,252.25
ORD50808,USR06317,2023-01-08,204.75
ORD52815,USR06585,2023-01-08,746.44
ORD53671,USR06698,2023-01-08,270.23
ORD55429,USR06909,2023-01-08,212.0
ORD56498,USR07031,2023-01-08,215.0
ORD58339,USR07256,2023-01-08,185.25
ORD58414,USR07267,2023-01-08,237.49
ORD63365,USR07906,2023-01-08,153.25
ORD65242,USR08138,2023-01-08,139.96
ORD65250,USR08139,2023-01-08,720.5
ORD66253,USR08265,2023-01-08,215.71000000000004
ORD68752,USR08570,2023-01-08,376.9
ORD69936,USR08705,2023-01-08,623.0
ORD70024,USR08716,2023-01-08,235.5
ORD70792,USR08813,2023-01-08,513.0
ORD71361,USR08887,2023-01-08,362.21000000000004
ORD73171,USR09112,2023-01-08,218.96999999999997
ORD74730,USR09305,2023-01-08,408.95
ORD75050,USR09345,2023-01-08,418.48
ORD75661,USR09409,2023-01-08,149.0
ORD80617,USR10033,2023-01-08,210.49
ORD82898,USR10322,2023-01-08,12.75
ORD83465,USR10390,2023-01-08,138.0
ORD86788,USR10819,2023-01-08,582.71
ORD87769,USR10945,2023-01-08,234.5
ORD89498,USR11165,2023-01-08,605.46
ORD89837,USR11210,2023-01-08,359.93999999999994
ORD90478,USR11293,2023-01-08,47.75
ORD90713,USR11321,2023-01-08,583.99
ORD91909,USR11485,2023-01-08,143.25
ORD93959,USR11734,2023-01-08,335.21000000000004
ORD95040,USR11858,2023-01-08,133.5
ORD95089,USR11867,2023-01-08,475.73
ORD100707,USR12582,2023-01-08,224.96999999999997
ORD102207,USR12777,2023-01-08,276.46000000000004
ORD103426,USR12917,2023-01-08,263.25
ORD103720,USR12953,2023-01-08,219.48
ORD104900,USR13111,2023-01-08,70.5
ORD106004,USR13241,2023-01-08,372.25
ORD106399,USR13285,2023-01-08,101.97999999999999
ORD106444,USR13290,2023-01-08,312.73
ORD106762,USR13330,2023-01-08,128.5
ORD107186,USR13381,2023-01-08,83.75
ORD110438,USR13789,2023-01-08,148.0
ORD111984,USR13971,2023-01-08,541.0
ORD113167,USR14117,2023-01-08,523.96
ORD113248,USR14126,2023-01-08,338.75
ORD115902,USR14467,2023-01-08,27.75
ORD117200,USR14624,2023-01-08,263.46
ORD117761,USR14704,2023-01-08,584.5
ORD119082,USR14873,2023-01-08,440.71
ORD363,USR00048,2023-01-09,639.97
