OrderID,UserID,OrderDate,TotalAmount
ORD23005,USR02847,2022-01-02,622.5
ORD23466,USR02913,2022-01-02,479.96
ORD24048,USR02983,2022-01-02,661.1800000000001
ORD25064,USR03115,2022-01-02,251.23000000000002
ORD26128,USR03241,2022-01-02,372.0
ORD29520,USR03670,2022-01-02,168.0
ORD30464,USR03793,2022-01-02,66.5
ORD31033,USR03866,2022-01-02,260.0
ORD32405,USR04032,2022-01-02,91.0
ORD33048,USR04108,2022-01-02,687.25
ORD33066,USR04109,2022-01-02,697.0
ORD33509,USR04168,2022-01-02,743.0
ORD37731,USR04686,2022-01-02,117.5
ORD37950,USR04716,2022-01-02,809.89
ORD38960,USR04832,2022-01-02,672.0
ORD39020,USR04837,2022-01-02,39.99
ORD46592,USR05779,2022-01-02,212.98
ORD46804,USR05802,2022-01-02,213.95
ORD46895,USR05812,2022-01-02,403.5
ORD46973,USR05820,2022-01-02,64.72
ORD47228,USR05851,2022-01-02,191.98
ORD47954,USR05948,2022-01-02,363.5
ORD53323,USR06659,2022-01-02,94.5
ORD54500,USR06801,2022-01-02,532.48
ORD56097,USR06983,2022-01-02,232.5
ORD59848,USR07450,2022-01-02,321.71999999999997
ORD61889,USR07705,2022-01-02,66.0
ORD62229,USR07751,2022-01-02,224.24
ORD62825,USR07837,2022-01-02,292.99
ORD70920,USR08828,2022-01-02,475.74
ORD72109,USR08975,2022-01-02,364.96
ORD75980,USR09451,2022-01-02,143.24
ORD77337,USR09622,2022-01-02,224.75
ORD79338,USR09870,2022-01-02,851.94
ORD81636,USR10155,2022-01-02,314.94
ORD83294,USR10375,2022-01-02,163.74
ORD83698,USR10420,2022-01-02,219.0
ORD84502,USR10518,2022-01-02,284.74
ORD87862,USR10956,2022-01-02,93.5
ORD89434,USR11159,2022-01-02,406.0
ORD90818,USR11336,2022-01-02,298.5
ORD94357,USR11779,2022-01-02,96.99
ORD94812,USR11831,2022-01-02,104.5
ORD95524,USR11921,2022-01-02,258.46000000000004
ORD97728,USR12198,2022-01-02,279.75
ORD97888,USR12217,2022-01-02,419.22
ORD99951,USR12486,2022-01-02,88.95
ORD100857,USR12600,2022-01-02,401.25
ORD101152,USR12631,2022-01-02,570.75
ORD101740,USR12709,2022-01-02,296.25
ORD103630,USR12942,2022-01-02,265.99
ORD105776,USR13216,2022-01-02,135.0
ORD108252,USR13507,2022-01-02,211.25
ORD108540,USR13544,2022-01-02,90.0
ORD108639,USR13554,2022-01-02,516.5
ORD112750,USR14063,2022-01-02,231.0
ORD114084,USR14231,2022-01-02,222.98
ORD115163,USR14365,2022-01-02,215.96
ORD115567,USR14420,2022-01-02,107.25
ORD116387,USR14523,2022-01-02,461.22
ORD117088,USR14614,2022-01-02,395.0
ORD119309,USR14902,2022-01-02,191.25
ORD900,USR00115,2022-01-03,681.5
ORD1869,USR00229,2022-01-03,338.49
ORD2693,USR00332,2022-01-03,221.22
ORD5701,USR00714,2022-01-03,699.25
ORD11316,USR01400,2022-01-03,906.96
ORD11401,USR01409,2022-01-03,681.44
ORD11970,USR01474,2022-01-03,47.0
ORD13928,USR01708,2022-01-03,366.0
ORD14100,USR01728,2022-01-03,440.21000000000004
ORD17565,USR02162,2022-01-03,89.25
ORD18248,USR02248,2022-01-03,163.48000000000002
ORD19847,USR02446,2022-01-03,320.97
ORD20073,USR02475,2022-01-03,545.5
ORD20745,USR02561,2022-01-03,13.75
ORD21763,USR02685,2022-01-03,47.96
ORD23537,USR02922,2022-01-03,125.97999999999999
ORD24845,USR03083,2022-01-03,162.0
ORD29028,USR03611,2022-01-03,545.93
ORD33007,USR04102,2022-01-03,223.5
ORD35836,USR04458,2022-01-03,521.44
ORD36059,USR04487,2022-01-03,363.5
ORD37356,USR04643,2022-01-03,229.95999999999998
ORD38280,USR04756,2022-01-03,452.0
ORD39211,USR04862,2022-01-03,46.5
ORD40034,USR04967,2022-01-03,473.45
ORD40564,USR05030,2022-01-03,170.0
ORD42162,USR05232,2022-01-03,674.75
ORD42610,USR05292,2022-01-03,33.5
ORD44180,USR05471,2022-01-03,508.98
ORD46028,USR05711,2022-01-03,55.0
ORD48226,USR05987,2022-01-03,126.24
ORD49148,USR06101,2022-01-03,25.5
ORD49210,USR06111,2022-01-03,271.0
ORD50326,USR06258,2022-01-03,660.75
ORD50576,USR06288,2022-01-03,75.0
ORD51489,USR06408,2022-01-03,342.47
ORD51692,USR06440,2022-01-03,345.5
ORD56322,USR07009,2022-01-03,207.95999999999998
ORD56770,USR07066,2022-01-03,226.5
ORD57449,USR07153,2022-01-03,94.73
ORD59578,USR07415,2022-01-03,389.43999999999994
ORD60862,USR07575,2022-01-03,158.99
ORD61140,USR07610,2022-01-03,562.49
ORD65372,USR08155,2022-01-03,333.5
ORD67326,USR08395,2022-01-03,432.0
ORD71724,USR08931,2022-01-03,282.97
ORD73715,USR09182,2022-01-03,87.75
ORD74178,USR09242,2022-01-03,391.95
ORD74938,USR09332,2022-01-03,46.25
ORD76613,USR09529,2022-01-03,109.94999999999999
ORD76660,USR09534,2022-01-03,151.75
ORD79619,USR09903,2022-01-03,526.0
ORD83958,USR10452,2022-01-03,740.96
ORD84366,USR10500,2022-01-03,525.25
ORD89808,USR11207,2022-01-03,84.99
ORD90002,USR11234,2022-01-03,478.21
ORD90310,USR11275,2022-01-03,465.47
ORD91037,USR11366,2022-01-03,185.5
ORD91847,USR11476,2022-01-03,346.25
ORD91873,USR11481,2022-01-03,244.5
ORD93085,USR11625,2022-01-03,796.25
ORD95397,USR11907,2022-01-03,93.97999999999999
ORD95836,USR11963,2022-01-03,1018.96
ORD97396,USR12156,2022-01-03,337.0
ORD97615,USR12182,2022-01-03,95.98
ORD97871,USR12214,2022-01-03,139.97
ORD100714,USR12582,2022-01-03,87.0
ORD100744,USR12588,2022-01-03,223.99
ORD100817,USR12595,2022-01-03,314.5
ORD101103,USR12627,2022-01-03,567.0
ORD105709,USR13208,2022-01-03,166.0
ORD114080,USR14231,2022-01-03,10.0
ORD114751,USR14316,2022-01-03,151.49
ORD115168,USR14365,2022-01-03,183.98
ORD116750,USR14569,2022-01-03,51.5
ORD117597,USR14677,2022-01-03,410.21000000000004
ORD117717,USR14697,2022-01-03,381.0
ORD118513,USR14800,2022-01-03,302.24
ORD784,USR00100,2022-01-04,338.0
ORD1191,USR00147,2022-01-04,154.0
ORD2134,USR00262,2022-01-04,244.0
ORD3606,USR00447,2022-01-04,104.0
ORD4338,USR00539,2022-01-04,249.97
ORD8265,USR01028,2022-01-04,568.75
ORD8749,USR01083,2022-01-04,218.0
ORD9742,USR01218,2022-01-04,297.75
ORD10049,USR01252,2022-01-04,75.75
ORD10264,USR01275,2022-01-04,380.0
ORD11506,USR01422,2022-01-04,552.4399999999999
ORD12399,USR01519,2022-01-04,99.5
ORD16621,USR02034,2022-01-04,182.0
ORD17051,USR02087,2022-01-04,483.71
ORD17230,USR02115,2022-01-04,284.45
ORD17592,USR02167,2022-01-04,554.6800000000001
ORD17882,USR02205,2022-01-04,135.5
ORD24269,USR03010,2022-01-04,360.0
ORD25298,USR03142,2022-01-04,508.98
ORD26251,USR03259,2022-01-04,479.98
ORD26629,USR03307,2022-01-04,516.5
ORD29829,USR03715,2022-01-04,431.25
ORD30616,USR03811,2022-01-04,45.99
ORD36197,USR04503,2022-01-04,219.96
ORD37301,USR04634,2022-01-04,145.0
ORD37497,USR04658,2022-01-04,379.75
ORD38006,USR04724,2022-01-04,562.95
ORD39351,USR04880,2022-01-04,461.43
ORD39886,USR04948,2022-01-04,330.46999999999997
ORD40841,USR05065,2022-01-04,169.98
ORD41112,USR05097,2022-01-04,553.71
ORD43466,USR05389,2022-01-04,96.5
ORD45014,USR05579,2022-01-04,732.73
ORD45099,USR05591,2022-01-04,248.98
ORD46655,USR05785,2022-01-04,620.0
ORD47425,USR05879,2022-01-04,538.96
ORD48329,USR05999,2022-01-04,216.0
ORD50109,USR06233,2022-01-04,234.48
ORD50344,USR06260,2022-01-04,291.49
ORD53515,USR06679,2022-01-04,89.5
ORD53890,USR06727,2022-01-04,336.7
ORD55885,USR06960,2022-01-04,297.25
ORD56484,USR07029,2022-01-04,340.96000000000004
ORD56507,USR07033,2022-01-04,175.95999999999998
ORD57616,USR07174,2022-01-04,453.49
ORD61725,USR07687,2022-01-04,447.98
ORD62622,USR07807,2022-01-04,540.99
ORD64420,USR08043,2022-01-04,652.5
ORD64443,USR08046,2022-01-04,230.96999999999997
ORD66250,USR08265,2022-01-04,415.0
ORD68178,USR08497,2022-01-04,51.75
ORD68997,USR08599,2022-01-04,773.97
ORD69367,USR08643,2022-01-04,590.43
ORD70316,USR08752,2022-01-04,305.96999999999997
ORD73485,USR09155,2022-01-04,509.25
ORD73749,USR09186,2022-01-04,442.49
ORD74273,USR09251,2022-01-04,200.0
ORD74611,USR09292,2022-01-04,257.0
ORD75886,USR09440,2022-01-04,468.25
ORD76903,USR09563,2022-01-04,68.0
ORD77347,USR09623,2022-01-04,255.0
ORD77670,USR09664,2022-01-04,557.5
ORD81844,USR10185,2022-01-04,646.75
ORD81983,USR10201,2022-01-04,75.0
ORD88714,USR11066,2022-01-04,335.98
ORD91938,USR11488,2022-01-04,649.98
ORD92712,USR11582,2022-01-04,855.5
ORD93488,USR11672,2022-01-04,195.72
ORD95592,USR11929,2022-01-04,67.5
ORD95858,USR11966,2022-01-04,534.99
ORD97590,USR12178,2022-01-04,42.99
ORD97817,USR12208,2022-01-04,519.19
ORD103931,USR12979,2022-01-04,125.25
ORD103969,USR12982,2022-01-04,332.0
ORD105132,USR13137,2022-01-04,301.0
ORD107135,USR13375,2022-01-04,504.0
ORD110000,USR13739,2022-01-04,453.5
ORD111008,USR13849,2022-01-04,424.75
ORD112925,USR14086,2022-01-04,680.22
ORD113763,USR14190,2022-01-04,596.46
ORD114226,USR14252,2022-01-04,504.75
ORD114691,USR14308,2022-01-04,133.5
ORD115488,USR14406,2022-01-04,527.0
ORD116082,USR14485,2022-01-04,247.0
ORD118807,USR14834,2022-01-04,223.5
ORD2265,USR00278,2022-01-05,130.25
ORD5103,USR00639,2022-01-05,544.97
ORD7230,USR00895,2022-01-05,139.0
ORD9292,USR01157,2022-01-05,246.0
ORD9666,USR01204,2022-01-05,12.99
ORD11078,USR01374,2022-01-05,157.0
ORD11734,USR01445,2022-01-05,583.0
ORD11837,USR01456,2022-01-05,347.97
ORD13964,USR01712,2022-01-05,524.73
ORD14088,USR01726,2022-01-05,728.0
ORD15037,USR01838,2022-01-05,246.0
ORD17207,USR02111,2022-01-05,467.18
ORD18236,USR02247,2022-01-05,82.5
ORD22936,USR02837,2022-01-05,355.72
ORD24581,USR03051,2022-01-05,762.96
ORD25019,USR03108,2022-01-05,207.5
ORD25097,USR03120,2022-01-05,153.0
ORD26428,USR03280,2022-01-05,250.96
ORD31747,USR03954,2022-01-05,229.47
ORD33208,USR04126,2022-01-05,206.75
ORD35933,USR04470,2022-01-05,677.93
ORD36219,USR04505,2022-01-05,171.96
ORD38623,USR04793,2022-01-05,124.5
ORD42337,USR05256,2022-01-05,415.0
ORD44316,USR05487,2022-01-05,282.46999999999997
ORD44732,USR05536,2022-01-05,355.0
ORD45181,USR05603,2022-01-05,451.5
ORD48085,USR05966,2022-01-05,150.75
ORD53539,USR06682,2022-01-05,214.23000000000002
ORD53835,USR06722,2022-01-05,570.5
ORD54210,USR06767,2022-01-05,366.75
ORD57055,USR07099,2022-01-05,511.0
ORD57596,USR07171,2022-01-05,275.71000000000004
ORD58448,USR07272,2022-01-05,388.71
ORD59140,USR07358,2022-01-05,404.5
ORD59169,USR07362,2022-01-05,170.0
ORD60519,USR07527,2022-01-05,446.75
ORD61605,USR07672,2022-01-05,483.24
ORD62112,USR07736,2022-01-05,390.96
ORD62242,USR07752,2022-01-05,268.75
ORD63560,USR07928,2022-01-05,120.0
ORD64139,USR08003,2022-01-05,396.46
ORD64206,USR08014,2022-01-05,507.48
ORD64360,USR08037,2022-01-05,245.46
ORD67624,USR08431,2022-01-05,313.0
ORD70513,USR08777,2022-01-05,761.24
ORD70596,USR08788,2022-01-05,882.47
ORD71128,USR08856,2022-01-05,309.0
ORD73158,USR09111,2022-01-05,659.95
ORD73807,USR09193,2022-01-05,471.25
ORD75550,USR09398,2022-01-05,487.0
ORD76671,USR09536,2022-01-05,35.98
ORD76814,USR09552,2022-01-05,123.22999999999999
ORD78422,USR09752,2022-01-05,572.97
ORD79972,USR09947,2022-01-05,423.45
ORD81248,USR10111,2022-01-05,154.99
ORD85515,USR10648,2022-01-05,553.75
ORD87112,USR10862,2022-01-05,537.97
ORD88130,USR10994,2022-01-05,238.0
ORD88926,USR11093,2022-01-05,131.98
ORD89093,USR11115,2022-01-05,581.75
ORD89443,USR11160,2022-01-05,520.0
ORD89668,USR11185,2022-01-05,261.99
ORD94984,USR11851,2022-01-05,248.97
ORD96295,USR12021,2022-01-05,439.46
ORD96381,USR12032,2022-01-05,238.47
ORD99529,USR12430,2022-01-05,718.75
ORD99940,USR12485,2022-01-05,182.98
ORD100543,USR12562,2022-01-05,393.5
ORD101911,USR12731,2022-01-05,328.95000000000005
ORD102333,USR12789,2022-01-05,261.75
ORD105029,USR13124,2022-01-05,475.48
ORD105455,USR13179,2022-01-05,311.24
ORD107545,USR13426,2022-01-05,66.0
ORD107865,USR13460,2022-01-05,393.75
ORD108271,USR13509,2022-01-05,354.43
ORD108404,USR13529,2022-01-05,623.94
ORD110508,USR13796,2022-01-05,228.99
ORD110849,USR13830,2022-01-05,454.48
ORD110858,USR13832,2022-01-05,217.96999999999997
ORD111940,USR13968,2022-01-05,503.48
ORD112190,USR13993,2022-01-05,477.5
ORD115450,USR14402,2022-01-05,604.1899999999999
ORD119070,USR14872,2022-01-05,605.72
ORD1030,USR00130,2022-01-06,49.5
ORD1083,USR00137,2022-01-06,71.96
ORD5645,USR00706,2022-01-06,248.98000000000002
ORD6008,USR00750,2022-01-06,547.25
ORD6719,USR00831,2022-01-06,547.44
ORD7409,USR00918,2022-01-06,74.99000000000001
ORD10146,USR01263,2022-01-06,566.21
ORD10630,USR01319,2022-01-06,341.22
ORD11583,USR01429,2022-01-06,51.0
ORD12038,USR01482,2022-01-06,193.48000000000002
ORD12122,USR01490,2022-01-06,373.96
ORD12461,USR01525,2022-01-06,377.75
ORD12541,USR01534,2022-01-06,335.96
ORD13775,USR01686,2022-01-06,244.5
ORD14074,USR01723,2022-01-06,475.96000000000004
ORD14151,USR01734,2022-01-06,198.0
ORD17944,USR02211,2022-01-06,185.25
ORD20611,USR02544,2022-01-06,341.23
ORD21943,USR02707,2022-01-06,1005.99
ORD22023,USR02717,2022-01-06,26.0
ORD24552,USR03047,2022-01-06,91.5
ORD27231,USR03387,2022-01-06,300.48
ORD27512,USR03415,2022-01-06,745.45
ORD29202,USR03633,2022-01-06,622.73
ORD31304,USR03898,2022-01-06,161.97
ORD31948,USR03977,2022-01-06,536.97
ORD33330,USR04144,2022-01-06,33.5
ORD36063,USR04488,2022-01-06,94.0
ORD45541,USR05648,2022-01-06,729.4399999999999
ORD45788,USR05683,2022-01-06,245.97
ORD48421,USR06013,2022-01-06,832.4300000000001
ORD49500,USR06157,2022-01-06,171.0
ORD50193,USR06241,2022-01-06,531.47
ORD50199,USR06242,2022-01-06,438.5
ORD54227,USR06769,2022-01-06,144.97
ORD56257,USR07001,2022-01-06,427.0
ORD58215,USR07239,2022-01-06,386.73
ORD58864,USR07324,2022-01-06,270.0
ORD59566,USR07414,2022-01-06,72.75
ORD60594,USR07539,2022-01-06,430.71999999999997
ORD61206,USR07619,2022-01-06,729.0
ORD63124,USR07875,2022-01-06,672.24
ORD63789,USR07955,2022-01-06,213.49
ORD63892,USR07967,2022-01-06,329.25
ORD64426,USR08044,2022-01-06,335.96
ORD64995,USR08110,2022-01-06,413.98
ORD68222,USR08503,2022-01-06,476.73
ORD69344,USR08641,2022-01-06,252.0
ORD70722,USR08804,2022-01-06,299.0
ORD73521,USR09158,2022-01-06,55.98
ORD74284,USR09252,2022-01-06,692.98
ORD77348,USR09623,2022-01-06,472.75
ORD78067,USR09709,2022-01-06,350.99
ORD79973,USR09947,2022-01-06,159.0
ORD81005,USR10077,2022-01-06,91.0
ORD82149,USR10223,2022-01-06,254.96999999999997
ORD82185,USR10227,2022-01-06,428.96000000000004
ORD83574,USR10403,2022-01-06,130.5
ORD84450,USR10511,2022-01-06,708.5
ORD84782,USR10556,2022-01-06,371.0
ORD85315,USR10621,2022-01-06,109.97
ORD87325,USR10889,2022-01-06,631.69
ORD89141,USR11120,2022-01-06,163.96
ORD91217,USR11387,2022-01-06,195.0
ORD91756,USR11466,2022-01-06,399.5
ORD92374,USR11539,2022-01-06,410.0
ORD92627,USR11571,2022-01-06,174.74
ORD93710,USR11697,2022-01-06,127.5
ORD97294,USR12142,2022-01-06,123.5
ORD97736,USR12199,2022-01-06,506.23
ORD99101,USR12379,2022-01-06,218.98000000000002
ORD99585,USR12442,2022-01-06,526.99
ORD100211,USR12522,2022-01-06,580.5
ORD100808,USR12594,2022-01-06,611.92
ORD103307,USR12903,2022-01-06,136.5
ORD103375,USR12911,2022-01-06,424.0
ORD103585,USR12935,2022-01-06,529.4399999999999
ORD105687,USR13206,2022-01-06,271.96
ORD109234,USR13634,2022-01-06,99.75
ORD109334,USR13651,2022-01-06,335.5
ORD109374,USR13656,2022-01-06,410.5
ORD110331,USR13778,2022-01-06,354.25
ORD112011,USR13974,2022-01-06,464.9
ORD116824,USR14582,2022-01-06,628.21
ORD119468,USR14921,2022-01-06,568.47
ORD119897,USR14980,2022-01-06,653.96
ORD1542,USR00192,2022-01-07,252.0
ORD4725,USR00594,2022-01-07,489.5
ORD4861,USR00611,2022-01-07,181.98
ORD5099,USR00639,2022-01-07,485.73
ORD15799,USR01930,2022-01-07,37.98
ORD16497,USR02020,2022-01-07,275.96999999999997
ORD17302,USR02123,2022-01-07,187.0
ORD17454,USR02142,2022-01-07,275.99
ORD18005,USR02219,2022-01-07,483.98
ORD18949,USR02338,2022-01-07,272.75
ORD20173,USR02486,2022-01-07,571.46
ORD21057,USR02598,2022-01-07,41.0
ORD21712,USR02679,2022-01-07,527.47
ORD21796,USR02688,2022-01-07,392.96999999999997
ORD24214,USR03004,2022-01-07,524.0
ORD28994,USR03607,2022-01-07,625.5
ORD29324,USR03648,2022-01-07,788.5
ORD30838,USR03839,2022-01-07,276.95
ORD31428,USR03915,2022-01-07,175.0
ORD31648,USR03940,2022-01-07,437.92999999999995
ORD31793,USR03959,2022-01-07,318.99
ORD33117,USR04116,2022-01-07,27.5
ORD34615,USR04296,2022-01-07,381.95
ORD35215,USR04374,2022-01-07,72.99
ORD35424,USR04401,2022-01-07,21.5
ORD36291,USR04513,2022-01-07,1009.5
ORD37187,USR04620,2022-01-07,77.25
ORD37539,USR04662,2022-01-07,626.5
ORD38763,USR04808,2022-01-07,115.99000000000001
ORD45951,USR05705,2022-01-07,297.74
ORD46154,USR05726,2022-01-07,383.96
ORD48398,USR06010,2022-01-07,158.97
ORD49108,USR06095,2022-01-07,43.5
ORD49511,USR06158,2022-01-07,234.49
ORD52520,USR06549,2022-01-07,448.5
ORD54543,USR06806,2022-01-07,390.0
ORD57838,USR07198,2022-01-07,118.5
ORD60988,USR07591,2022-01-07,579.49
ORD61545,USR07663,2022-01-07,597.22
ORD61746,USR07690,2022-01-07,448.47
ORD62757,USR07827,2022-01-07,272.96999999999997
ORD62804,USR07834,2022-01-07,286.5
ORD64243,USR08019,2022-01-07,161.5
ORD68522,USR08539,2022-01-07,117.75
ORD69089,USR08610,2022-01-07,405.99
ORD72908,USR09082,2022-01-07,381.48
ORD74481,USR09277,2022-01-07,103.75
ORD74933,USR09332,2022-01-07,112.5
ORD76329,USR09494,2022-01-07,169.0
ORD76476,USR09512,2022-01-07,329.99
ORD78994,USR09828,2022-01-07,372.95
ORD79080,USR09839,2022-01-07,290.48
ORD79095,USR09840,2022-01-07,101.25
ORD80717,USR10044,2022-01-07,206.96999999999997
ORD80769,USR10051,2022-01-07,127.0
ORD82654,USR10290,2022-01-07,358.96
ORD83619,USR10409,2022-01-07,383.25
ORD83747,USR10425,2022-01-07,123.74000000000001
ORD86150,USR10731,2022-01-07,339.0
ORD87009,USR10847,2022-01-07,119.49
ORD88182,USR11000,2022-01-07,698.0
ORD88502,USR11039,2022-01-07,64.5
ORD89769,USR11201,2022-01-07,514.0
ORD90649,USR11315,2022-01-07,280.46000000000004
ORD94136,USR11754,2022-01-07,465.0
ORD94624,USR11809,2022-01-07,426.73
ORD95031,USR11858,2022-01-07,674.98
ORD95177,USR11876,2022-01-07,426.49
ORD96586,USR12058,2022-01-07,695.5
ORD97533,USR12170,2022-01-07,655.4200000000001
ORD98896,USR12352,2022-01-07,360.24
ORD100473,USR12553,2022-01-07,123.0
ORD101329,USR12649,2022-01-07,248.5
ORD103184,USR12889,2022-01-07,52.0
ORD103533,USR12929,2022-01-07,236.0
ORD104334,USR13032,2022-01-07,239.25
ORD104851,USR13105,2022-01-07,476.43999999999994
ORD106120,USR13256,2022-01-07,374.0
ORD107298,USR13396,2022-01-07,246.0
ORD107456,USR13415,2022-01-07,451.0
ORD110675,USR13813,2022-01-07,176.25
ORD110684,USR13814,2022-01-07,432.93999999999994
ORD115784,USR14451,2022-01-07,606.97
ORD117302,USR14637,2022-01-07,297.46999999999997
ORD117730,USR14699,2022-01-07,236.0
ORD118097,USR14744,2022-01-07,163.5
ORD118119,USR14747,2022-01-07,158.48000000000002
ORD1430,USR00179,2022-01-08,351.0
ORD2946,USR00365,2022-01-08,334.96999999999997
ORD3030,USR00375,2022-01-08,130.99
ORD3611,USR00447,2022-01-08,439.46999999999997
ORD8538,USR01057,2022-01-08,170.5
ORD8630,USR01069,2022-01-08,179.48
ORD11893,USR01464,2022-01-08,558.21
ORD13871,USR01701,2022-01-08,226.0
ORD14411,USR01767,2022-01-08,299.0
ORD14492,USR01775,2022-01-08,320.21
ORD15473,USR01893,2022-01-08,132.0
ORD15699,USR01919,2022-01-08,627.17
ORD17455,USR02142,2022-01-08,288.74
ORD19817,USR02443,2022-01-08,369.98
ORD21773,USR02686,2022-01-08,171.48000000000002
ORD23850,USR02956,2022-01-08,460.96999999999997
ORD25292,USR03141,2022-01-08,436.0
ORD25417,USR03155,2022-01-08,91.98
ORD25567,USR03170,2022-01-08,98.99
ORD26135,USR03242,2022-01-08,281.46
ORD26570,USR03300,2022-01-08,27.98
ORD26579,USR03300,2022-01-08,307.23
ORD40477,USR05021,2022-01-08,267.96
ORD40630,USR05038,2022-01-08,459.46000000000004
ORD42149,USR05230,2022-01-08,620.47
ORD42921,USR05331,2022-01-08,234.95
ORD44158,USR05468,2022-01-08,206.97
ORD44558,USR05515,2022-01-08,258.5
ORD46701,USR05790,2022-01-08,467.90999999999997
ORD46986,USR05821,2022-01-08,352.0
ORD47948,USR05946,2022-01-08,514.47
ORD49335,USR06131,2022-01-08,136.0
ORD53704,USR06703,2022-01-08,183.5
ORD54439,USR06793,2022-01-08,477.98
ORD55374,USR06903,2022-01-08,286.0
ORD55375,USR06903,2022-01-08,623.24
ORD56389,USR07017,2022-01-08,318.72
ORD56802,USR07069,2022-01-08,750.66
ORD57621,USR07176,2022-01-08,413.73
ORD60476,USR07524,2022-01-08,620.99
ORD61342,USR07639,2022-01-08,222.0
ORD61531,USR07661,2022-01-08,313.25
ORD63902,USR07969,2022-01-08,108.0
ORD63999,USR07982,2022-01-08,219.0
ORD65153,USR08129,2022-01-08,161.97
ORD65504,USR08171,2022-01-08,218.47
ORD65800,USR08208,2022-01-08,567.0
ORD70325,USR08755,2022-01-08,674.5
ORD70794,USR08813,2022-01-08,781.0
ORD72005,USR08961,2022-01-08,620.5
ORD72268,USR09000,2022-01-08,69.5
ORD78263,USR09734,2022-01-08,215.0
ORD80102,USR09963,2022-01-08,330.25
ORD80191,USR09978,2022-01-08,455.97
