OrderID,UserID,OrderDate,TotalAmount
ORD119300,USR14902,2020-01-01,43.99
ORD119473,USR14921,2020-01-01,245.5
ORD546,USR00072,2020-01-02,588.5
ORD1903,USR00238,2020-01-02,364.94999999999993
ORD4307,USR00535,2020-01-02,535.25
ORD4539,USR00572,2020-01-02,711.44
ORD5589,USR00699,2020-01-02,18.99
ORD8312,USR01032,2020-01-02,186.5
ORD9561,USR01187,2020-01-02,394.46999999999997
ORD10453,USR01297,2020-01-02,742.99
ORD11714,USR01443,2020-01-02,256.25
ORD11995,USR01477,2020-01-02,540.5
ORD12683,USR01550,2020-01-02,623.94
ORD14756,USR01805,2020-01-02,644.47
ORD15021,USR01836,2020-01-02,600.0
ORD15861,USR01938,2020-01-02,504.0
ORD21305,USR02626,2020-01-02,64.0
ORD23449,USR02912,2020-01-02,142.5
ORD24118,USR02992,2020-01-02,283.71999999999997
ORD27207,USR03385,2020-01-02,281.75
ORD27290,USR03392,2020-01-02,38.0
ORD27656,USR03434,2020-01-02,490.98
ORD30558,USR03805,2020-01-02,244.46999999999997
ORD31620,USR03937,2020-01-02,640.97
ORD32361,USR04026,2020-01-02,145.98
ORD32756,USR04074,2020-01-02,74.25
ORD36614,USR04549,2020-01-02,295.5
ORD42088,USR05220,2020-01-02,109.5
ORD43869,USR05438,2020-01-02,125.5
ORD45430,USR05633,2020-01-02,233.5
ORD45560,USR05651,2020-01-02,655.92
ORD45816,USR05687,2020-01-02,379.25
ORD46119,USR05720,2020-01-02,260.0
ORD48190,USR05981,2020-01-02,311.99
ORD52269,USR06515,2020-01-02,624.6899999999999
ORD52941,USR06601,2020-01-02,289.48
ORD54026,USR06744,2020-01-02,634.98
ORD54728,USR06828,2020-01-02,474.93999999999994
ORD55136,USR06871,2020-01-02,279.5
ORD55510,USR06918,2020-01-02,237.95999999999998
ORD57476,USR07155,2020-01-02,63.5
ORD58913,USR07330,2020-01-02,378.96
ORD59151,USR07359,2020-01-02,70.5
ORD59699,USR07430,2020-01-02,266.5
ORD60087,USR07480,2020-01-02,804.0
ORD60917,USR07583,2020-01-02,443.96
ORD62670,USR07813,2020-01-02,438.5
ORD64333,USR08032,2020-01-02,266.99
ORD64368,USR08037,2020-01-02,648.98
ORD64925,USR08102,2020-01-02,175.74
ORD67320,USR08395,2020-01-02,522.75
ORD70185,USR08738,2020-01-02,219.0
ORD70838,USR08819,2020-01-02,221.7
ORD73711,USR09182,2020-01-02,252.0
ORD77237,USR09610,2020-01-02,61.98
ORD77564,USR09653,2020-01-02,582.96
ORD77635,USR09661,2020-01-02,332.24
ORD79178,USR09851,2020-01-02,225.5
ORD81667,USR10161,2020-01-02,278.46999999999997
ORD87553,USR10919,2020-01-02,223.71
ORD87926,USR10964,2020-01-02,1116.47
ORD89811,USR11207,2020-01-02,253.98
ORD90338,USR11279,2020-01-02,218.5
ORD90576,USR11305,2020-01-02,639.46
ORD94766,USR11827,2020-01-02,283.46000000000004
ORD97288,USR12141,2020-01-02,807.96
ORD98123,USR12248,2020-01-02,583.75
ORD99425,USR12419,2020-01-02,59.0
ORD102310,USR12786,2020-01-02,181.5
ORD102879,USR12856,2020-01-02,887.96
ORD102999,USR12867,2020-01-02,601.72
ORD103015,USR12869,2020-01-02,433.0
ORD103859,USR12970,2020-01-02,343.96
ORD105080,USR13132,2020-01-02,319.75
ORD105364,USR13168,2020-01-02,11.5
ORD105556,USR13191,2020-01-02,360.69000000000005
ORD105697,USR13207,2020-01-02,251.25
ORD106671,USR13320,2020-01-02,69.98
ORD107014,USR13363,2020-01-02,238.95999999999998
ORD107226,USR13388,2020-01-02,168.5
ORD107798,USR13452,2020-01-02,463.71000000000004
ORD109824,USR13720,2020-01-02,170.97
ORD110365,USR13780,2020-01-02,497.5
ORD110540,USR13801,2020-01-02,268.23
ORD113438,USR14149,2020-01-02,194.5
ORD113666,USR14178,2020-01-02,444.0
ORD116713,USR14565,2020-01-02,411.24
ORD118590,USR14809,2020-01-02,337.5
ORD2020,USR00252,2020-01-03,508.5
ORD4128,USR00515,2020-01-03,395.46000000000004
ORD5545,USR00694,2020-01-03,514.0
ORD6859,USR00849,2020-01-03,112.5
ORD8277,USR01029,2020-01-03,253.5
ORD11824,USR01454,2020-01-03,440.5
ORD12365,USR01514,2020-01-03,204.0
ORD12538,USR01534,2020-01-03,659.6999999999999
ORD13229,USR01618,2020-01-03,818.4200000000001
ORD15957,USR01948,2020-01-03,372.0
ORD16272,USR01990,2020-01-03,76.99
ORD21107,USR02603,2020-01-03,314.45
ORD21883,USR02700,2020-01-03,416.24
ORD24161,USR02998,2020-01-03,328.71
ORD24836,USR03082,2020-01-03,125.99
ORD28678,USR03567,2020-01-03,55.5
ORD28957,USR03600,2020-01-03,103.25
ORD29810,USR03712,2020-01-03,423.25
ORD33661,USR04183,2020-01-03,212.48000000000002
ORD36025,USR04482,2020-01-03,376.0
ORD38410,USR04771,2020-01-03,669.22
ORD39138,USR04852,2020-01-03,413.94
ORD40466,USR05020,2020-01-03,77.0
ORD42739,USR05307,2020-01-03,608.43
ORD43023,USR05341,2020-01-03,1003.5
ORD43937,USR05446,2020-01-03,144.0
ORD46854,USR05807,2020-01-03,152.0
ORD47188,USR05847,2020-01-03,590.0
ORD47417,USR05878,2020-01-03,83.99
ORD48212,USR05985,2020-01-03,410.46
ORD48593,USR06031,2020-01-03,480.48
ORD51529,USR06416,2020-01-03,627.94
ORD51533,USR06416,2020-01-03,90.0
ORD55334,USR06899,2020-01-03,228.25
ORD56961,USR07090,2020-01-03,245.95999999999998
ORD57185,USR07116,2020-01-03,492.21
ORD60919,USR07584,2020-01-03,66.0
ORD61742,USR07690,2020-01-03,39.0
ORD62531,USR07797,2020-01-03,104.25
ORD63219,USR07886,2020-01-03,297.25
ORD64290,USR08027,2020-01-03,73.75
ORD68014,USR08475,2020-01-03,189.0
ORD70751,USR08809,2020-01-03,388.0
ORD71417,USR08893,2020-01-03,52.75
ORD73277,USR09127,2020-01-03,327.0
ORD76078,USR09464,2020-01-03,633.25
ORD76612,USR09529,2020-01-03,638.73
ORD77722,USR09669,2020-01-03,77.25
ORD77902,USR09692,2020-01-03,450.24
ORD78515,USR09764,2020-01-03,235.0
ORD78549,USR09769,2020-01-03,426.0
ORD81429,USR10130,2020-01-03,32.5
ORD81475,USR10136,2020-01-03,52.99
ORD82510,USR10273,2020-01-03,393.21000000000004
ORD83786,USR10431,2020-01-03,514.4399999999999
ORD84920,USR10574,2020-01-03,61.5
ORD86198,USR10738,2020-01-03,297.69
ORD87579,USR10924,2020-01-03,343.0
ORD88480,USR11038,2020-01-03,128.98
ORD92837,USR11597,2020-01-03,388.0
ORD93869,USR11722,2020-01-03,153.0
ORD94187,USR11759,2020-01-03,337.22
ORD94382,USR11783,2020-01-03,262.96999999999997
ORD94505,USR11794,2020-01-03,93.75
ORD94611,USR11807,2020-01-03,50.97
ORD97256,USR12139,2020-01-03,184.0
ORD98685,USR12324,2020-01-03,593.0
ORD99113,USR12380,2020-01-03,243.5
ORD99123,USR12381,2020-01-03,34.0
ORD100064,USR12501,2020-01-03,122.97
ORD101277,USR12643,2020-01-03,779.94
ORD104308,USR13029,2020-01-03,90.0
ORD106089,USR13250,2020-01-03,540.21
ORD107787,USR13451,2020-01-03,379.25
ORD107844,USR13457,2020-01-03,121.5
ORD108103,USR13487,2020-01-03,30.99
ORD110730,USR13819,2020-01-03,647.21
ORD111843,USR13954,2020-01-03,63.98
ORD118345,USR14775,2020-01-03,533.46
ORD119725,USR14956,2020-01-03,55.75
ORD626,USR00084,2020-01-04,185.98
ORD657,USR00086,2020-01-04,110.97
ORD5389,USR00676,2020-01-04,153.98000000000002
ORD5393,USR00676,2020-01-04,332.47
ORD5555,USR00695,2020-01-04,354.95
ORD8396,USR01040,2020-01-04,389.0
ORD11726,USR01444,2020-01-04,545.9399999999999
ORD12567,USR01537,2020-01-04,325.5
ORD14422,USR01768,2020-01-04,639.96
ORD15711,USR01920,2020-01-04,61.5
ORD18345,USR02261,2020-01-04,594.99
ORD19526,USR02405,2020-01-04,149.98
ORD19628,USR02416,2020-01-04,552.0
ORD20656,USR02549,2020-01-04,176.0
ORD21262,USR02623,2020-01-04,485.0
ORD21304,USR02626,2020-01-04,89.0
ORD21970,USR02711,2020-01-04,376.96000000000004
ORD22677,USR02804,2020-01-04,427.0
ORD23441,USR02910,2020-01-04,426.46999999999997
ORD27342,USR03399,2020-01-04,634.25
ORD27856,USR03459,2020-01-04,52.99
ORD28032,USR03482,2020-01-04,725.46
ORD28697,USR03570,2020-01-04,199.96
ORD29027,USR03611,2020-01-04,641.0
ORD30143,USR03750,2020-01-04,56.0
ORD31359,USR03905,2020-01-04,201.25
ORD33268,USR04136,2020-01-04,492.98
ORD34530,USR04287,2020-01-04,676.5
ORD34553,USR04289,2020-01-04,91.99
ORD37594,USR04668,2020-01-04,49.99
ORD37853,USR04706,2020-01-04,316.23
ORD44939,USR05571,2020-01-04,678.96
ORD46898,USR05812,2020-01-04,50.25
ORD48230,USR05987,2020-01-04,273.0
ORD48618,USR06033,2020-01-04,163.96
ORD49559,USR06163,2020-01-04,1015.96
ORD51052,USR06352,2020-01-04,435.5
ORD53741,USR06707,2020-01-04,526.74
ORD55220,USR06882,2020-01-04,169.48000000000002
ORD56432,USR07023,2020-01-04,251.97
ORD56801,USR07069,2020-01-04,533.47
ORD56910,USR07084,2020-01-04,157.25
ORD59274,USR07372,2020-01-04,183.97
ORD61807,USR07698,2020-01-04,251.93
ORD62224,USR07750,2020-01-04,199.98
ORD63351,USR07905,2020-01-04,25.5
ORD65083,USR08121,2020-01-04,636.97
ORD66543,USR08299,2020-01-04,415.94
ORD69615,USR08669,2020-01-04,222.73
ORD70321,USR08753,2020-01-04,526.21
ORD70676,USR08799,2020-01-04,804.25
ORD71363,USR08887,2020-01-04,297.0
ORD73434,USR09149,2020-01-04,197.97
ORD75234,USR09360,2020-01-04,212.96999999999997
ORD76849,USR09556,2020-01-04,135.0
ORD76916,USR09564,2020-01-04,461.0
ORD77013,USR09576,2020-01-04,41.5
ORD77783,USR09679,2020-01-04,262.98
ORD78037,USR09707,2020-01-04,330.98
ORD78935,USR09819,2020-01-04,513.75
ORD81212,USR10107,2020-01-04,222.0
ORD82821,USR10312,2020-01-04,404.47
ORD84488,USR10516,2020-01-04,343.97
ORD85517,USR10648,2020-01-04,577.25
ORD87242,USR10878,2020-01-04,205.72
ORD87992,USR10974,2020-01-04,746.5
ORD90810,USR11334,2020-01-04,349.21
ORD91205,USR11385,2020-01-04,463.0
ORD93036,USR11620,2020-01-04,77.97999999999999
ORD93446,USR11665,2020-01-04,132.25
ORD96174,USR12006,2020-01-04,152.0
ORD97157,USR12126,2020-01-04,62.97
ORD98536,USR12304,2020-01-04,618.75
ORD98914,USR12354,2020-01-04,129.5
ORD99661,USR12450,2020-01-04,134.0
ORD102258,USR12782,2020-01-04,316.0
ORD103226,USR12896,2020-01-04,322.98
ORD104110,USR13007,2020-01-04,119.97
ORD104813,USR13099,2020-01-04,402.73
ORD105044,USR13125,2020-01-04,599.95
ORD106228,USR13267,2020-01-04,728.23
ORD107377,USR13405,2020-01-04,390.0
ORD108610,USR13551,2020-01-04,40.75
ORD109483,USR13669,2020-01-04,602.0
ORD110043,USR13743,2020-01-04,308.47
ORD112538,USR14034,2020-01-04,338.75
ORD114426,USR14276,2020-01-04,285.25
ORD114442,USR14278,2020-01-04,100.0
ORD116651,USR14557,2020-01-04,713.75
ORD117034,USR14608,2020-01-04,268.0
ORD118303,USR14770,2020-01-04,538.5
ORD118691,USR14819,2020-01-04,97.99000000000001
ORD118930,USR14849,2020-01-04,201.21
ORD948,USR00120,2020-01-05,829.22
ORD1276,USR00157,2020-01-05,661.22
ORD1518,USR00189,2020-01-05,90.0
ORD1525,USR00190,2020-01-05,685.96
ORD1880,USR00233,2020-01-05,44.0
ORD5282,USR00664,2020-01-05,174.0
ORD6041,USR00753,2020-01-05,164.25
ORD7581,USR00939,2020-01-05,264.0
ORD9064,USR01127,2020-01-05,591.0
ORD9159,USR01138,2020-01-05,747.46
ORD10733,USR01329,2020-01-05,402.0
ORD11253,USR01394,2020-01-05,413.96000000000004
ORD13615,USR01668,2020-01-05,231.75
ORD16031,USR01959,2020-01-05,188.97
ORD16541,USR02025,2020-01-05,384.48
ORD19862,USR02448,2020-01-05,56.97
ORD19886,USR02452,2020-01-05,198.5
ORD20235,USR02495,2020-01-05,428.0
ORD21054,USR02598,2020-01-05,69.99
ORD29843,USR03717,2020-01-05,393.46
ORD30681,USR03820,2020-01-05,247.99
ORD33183,USR04122,2020-01-05,451.0
ORD33580,USR04174,2020-01-05,763.75
ORD33939,USR04218,2020-01-05,355.0
ORD37325,USR04638,2020-01-05,87.75
ORD37331,USR04638,2020-01-05,165.5
ORD38111,USR04736,2020-01-05,25.98
ORD39104,USR04846,2020-01-05,567.21
ORD41126,USR05099,2020-01-05,357.0
ORD43096,USR05350,2020-01-05,157.0
ORD48092,USR05967,2020-01-05,298.0
ORD48717,USR06046,2020-01-05,248.94
ORD50374,USR06263,2020-01-05,292.98
ORD52956,USR06606,2020-01-05,386.21999999999997
ORD54753,USR06832,2020-01-05,541.95
ORD55421,USR06908,2020-01-05,412.25
ORD56750,USR07065,2020-01-05,462.91999999999996
ORD58491,USR07279,2020-01-05,287.96999999999997
ORD60080,USR07479,2020-01-05,647.46
ORD60949,USR07587,2020-01-05,365.46000000000004
ORD61440,USR07650,2020-01-05,325.46999999999997
ORD63725,USR07948,2020-01-05,293.99
ORD65288,USR08142,2020-01-05,492.71999999999997
ORD65509,USR08171,2020-01-05,290.73
ORD65819,USR08211,2020-01-05,71.0
ORD66738,USR08322,2020-01-05,37.5
ORD68526,USR08539,2020-01-05,296.0
ORD69625,USR08670,2020-01-05,107.0
ORD70604,USR08789,2020-01-05,101.25
ORD70680,USR08800,2020-01-05,356.73
ORD72591,USR09040,2020-01-05,461.99
ORD73629,USR09174,2020-01-05,160.48
ORD75191,USR09357,2020-01-05,354.21000000000004
ORD75660,USR09409,2020-01-05,386.99
ORD75890,USR09441,2020-01-05,462.0
ORD76050,USR09459,2020-01-05,86.0
ORD80261,USR09988,2020-01-05,583.0
ORD80637,USR10035,2020-01-05,348.48
ORD85690,USR10667,2020-01-05,580.75
ORD85941,USR10699,2020-01-05,433.46
ORD86074,USR10720,2020-01-05,524.19
ORD86104,USR10724,2020-01-05,437.23
ORD90928,USR11351,2020-01-05,288.25
ORD93883,USR11724,2020-01-05,599.91
ORD94601,USR11806,2020-01-05,338.47
ORD95645,USR11938,2020-01-05,44.25
ORD97038,USR12112,2020-01-05,155.24
ORD98002,USR12230,2020-01-05,112.98
ORD101453,USR12668,2020-01-05,211.0
ORD101770,USR12712,2020-01-05,579.92
ORD102219,USR12778,2020-01-05,60.0
ORD102491,USR12807,2020-01-05,103.0
ORD104463,USR13048,2020-01-05,453.5
ORD106121,USR13256,2020-01-05,201.0
ORD107271,USR13394,2020-01-05,527.0
ORD108056,USR13481,2020-01-05,516.5
ORD108739,USR13570,2020-01-05,66.99
ORD112177,USR13992,2020-01-05,410.99
ORD112452,USR14023,2020-01-05,292.47
ORD117104,USR14615,2020-01-05,720.98
ORD118352,USR14776,2020-01-05,82.0
ORD118562,USR14806,2020-01-05,461.69
ORD2467,USR00303,2020-01-06,222.74
ORD3931,USR00486,2020-01-06,352.48
ORD5216,USR00654,2020-01-06,42.99
ORD5355,USR00673,2020-01-06,106.0
ORD6400,USR00794,2020-01-06,443.94
ORD7165,USR00888,2020-01-06,409.46999999999997
ORD11076,USR01374,2020-01-06,601.6800000000001
ORD11341,USR01403,2020-01-06,165.48000000000002
ORD12272,USR01505,2020-01-06,129.98
ORD14932,USR01827,2020-01-06,23.0
ORD17850,USR02201,2020-01-06,637.95
ORD19575,USR02410,2020-01-06,339.23
ORD22571,USR02792,2020-01-06,646.72
ORD24923,USR03093,2020-01-06,443.5
ORD28150,USR03497,2020-01-06,209.96999999999997
ORD28427,USR03540,2020-01-06,310.0
ORD29764,USR03707,2020-01-06,185.5
ORD30107,USR03746,2020-01-06,47.96
ORD31293,USR03897,2020-01-06,214.5
ORD33118,USR04116,2020-01-06,128.0
ORD34960,USR04342,2020-01-06,619.25
ORD36079,USR04492,2020-01-06,550.46
ORD37453,USR04653,2020-01-06,45.98
ORD37801,USR04698,2020-01-06,1025.94
ORD39023,USR04837,2020-01-06,117.98
ORD39255,USR04868,2020-01-06,136.5
ORD40631,USR05038,2020-01-06,41.0
ORD43103,USR05351,2020-01-06,443.73
ORD44218,USR05475,2020-01-06,369.49
ORD44645,USR05523,2020-01-06,808.46
ORD48814,USR06061,2020-01-06,186.95999999999998
ORD49109,USR06095,2020-01-06,42.0
ORD51130,USR06360,2020-01-06,299.48
ORD52297,USR06521,2020-01-06,39.75
ORD53876,USR06725,2020-01-06,252.49
ORD54902,USR06844,2020-01-06,94.0
ORD56606,USR07044,2020-01-06,735.9
ORD58789,USR07314,2020-01-06,200.96999999999997
ORD60059,USR07477,2020-01-06,306.74
ORD62124,USR07737,2020-01-06,211.96
ORD69881,USR08699,2020-01-06,187.98000000000002
ORD70190,USR08739,2020-01-06,275.96
ORD71387,USR08890,2020-01-06,77.49000000000001
ORD72082,USR08970,2020-01-06,405.96
ORD73033,USR09097,2020-01-06,249.0
ORD75764,USR09422,2020-01-06,470.99
ORD76380,USR09500,2020-01-06,808.97
ORD79117,USR09844,2020-01-06,405.98
ORD80529,USR10022,2020-01-06,514.98
ORD80657,USR10038,2020-01-06,257.96000000000004
ORD84376,USR10501,2020-01-06,74.0
ORD86414,USR10765,2020-01-06,424.99
ORD88782,USR11074,2020-01-06,175.96
ORD89739,USR11196,2020-01-06,519.25
ORD90188,USR11257,2020-01-06,105.96000000000001
ORD90222,USR11265,2020-01-06,654.0
ORD98604,USR12315,2020-01-06,734.25
ORD99880,USR12477,2020-01-06,189.95999999999998
ORD101247,USR12640,2020-01-06,44.97
ORD101294,USR12645,2020-01-06,52.0
ORD101680,USR12700,2020-01-06,474.96
ORD102483,USR12807,2020-01-06,839.97
ORD105022,USR13124,2020-01-06,49.5
ORD105157,USR13139,2020-01-06,490.22
ORD110026,USR13742,2020-01-06,131.25
ORD112197,USR13993,2020-01-06,267.97
ORD116690,USR14562,2020-01-06,190.75
ORD117530,USR14666,2020-01-06,462.22
ORD119004,USR14864,2020-01-06,437.45000000000005
ORD3381,USR00420,2020-01-07,228.0
ORD5624,USR00703,2020-01-07,137.25
ORD6234,USR00775,2020-01-07,606.0
ORD6980,USR00863,2020-01-07,423.97
ORD8496,USR01052,2020-01-07,334.48
ORD9124,USR01133,2020-01-07,71.5
ORD10208,USR01269,2020-01-07,52.25
ORD11295,USR01399,2020-01-07,63.0
ORD12165,USR01494,2020-01-07,215.5
ORD12265,USR01504,2020-01-07,60.99
ORD14463,USR01772,2020-01-07,783.98
ORD20143,USR02484,2020-01-07,110.99000000000001
ORD22630,USR02799,2020-01-07,42.0
ORD23121,USR02866,2020-01-07,546.25
ORD26163,USR03246,2020-01-07,81.25
ORD26375,USR03271,2020-01-07,138.0
ORD27527,USR03417,2020-01-07,37.5
ORD28885,USR03593,2020-01-07,349.48
ORD29030,USR03611,2020-01-07,92.0
ORD33272,USR04136,2020-01-07,368.48
ORD33691,USR04187,2020-01-07,391.95000000000005
ORD37851,USR04706,2020-01-07,183.0
ORD43033,USR05343,2020-01-07,533.48
ORD43669,USR05415,2020-01-07,516.91
ORD45944,USR05705,2020-01-07,169.98
ORD45961,USR05706,2020-01-07,164.49
ORD51116,USR06359,2020-01-07,442.49
ORD53679,USR06698,2020-01-07,374.44
ORD54665,USR06821,2020-01-07,456.46
ORD56902,USR07084,2020-01-07,603.46
ORD56970,USR07091,2020-01-07,381.5
ORD57300,USR07135,2020-01-07,469.96
ORD57842,USR07198,2020-01-07,470.96
ORD58858,USR07323,2020-01-07,897.21
ORD59143,USR07358,2020-01-07,536.49
ORD60229,USR07493,2020-01-07,464.98
ORD61021,USR07596,2020-01-07,274.48
ORD61645,USR07679,2020-01-07,323.22
ORD61754,USR07691,2020-01-07,704.9300000000001
ORD64601,USR08063,2020-01-07,143.0
ORD65035,USR08115,2020-01-07,402.96
ORD65316,USR08145,2020-01-07,386.98
ORD65961,USR08226,2020-01-07,409.42999999999995
ORD66670,USR08313,2020-01-07,458.46
ORD66972,USR08353,2020-01-07,87.0
ORD71402,USR08891,2020-01-07,83.48
ORD72094,USR08971,2020-01-07,167.5
ORD72632,USR09046,2020-01-07,130.5
ORD73878,USR09202,2020-01-07,290.96999999999997
ORD76933,USR09567,2020-01-07,627.43
ORD78313,USR09740,2020-01-07,331.96
ORD79263,USR09862,2020-01-07,812.5
ORD79920,USR09941,2020-01-07,449.5
ORD80486,USR10017,2020-01-07,454.5
ORD81811,USR10180,2020-01-07,34.75
ORD82702,USR10297,2020-01-07,400.98
ORD83260,USR10370,2020-01-07,475.91999999999996
ORD84309,USR10494,2020-01-07,115.0
ORD84850,USR10566,2020-01-07,104.99000000000001
ORD87749,USR10943,2020-01-07,605.0
ORD90535,USR11299,2020-01-07,569.95
ORD91822,USR11474,2020-01-07,318.0
ORD92359,USR11538,2020-01-07,101.99000000000001
ORD93692,USR11696,2020-01-07,415.93999999999994
ORD94937,USR11846,2020-01-07,471.5
ORD96535,USR12049,2020-01-07,148.95999999999998
ORD99631,USR12448,2020-01-07,55.0
ORD102280,USR12783,2020-01-07,644.25
ORD104015,USR12988,2020-01-07,70.0
ORD107403,USR13409,2020-01-07,369.0
ORD107701,USR13442,2020-01-07,352.99
ORD108066,USR13482,2020-01-07,539.22
ORD110046,USR13744,2020-01-07,244.75
ORD111595,USR13922,2020-01-07,476.5
ORD112126,USR13987,2020-01-07,442.99
ORD113454,USR14151,2020-01-07,283.0
ORD113646,USR14176,2020-01-07,155.98
ORD118811,USR14835,2020-01-07,577.5
ORD875,USR00111,2020-01-08,297.24
ORD1114,USR00139,2020-01-08,515.47
ORD3159,USR00391,2020-01-08,158.97
ORD5687,USR00712,2020-01-08,454.48
ORD7000,USR00865,2020-01-08,249.46
ORD11598,USR01430,2020-01-08,204.0
ORD12325,USR01510,2020-01-08,35.25
ORD19773,USR02437,2020-01-08,318.5
ORD22640,USR02800,2020-01-08,121.75
ORD26797,USR03332,2020-01-08,490.67999999999995
ORD29517,USR03670,2020-01-08,288.25
ORD31736,USR03953,2020-01-08,533.0
ORD33223,USR04128,2020-01-08,292.0
ORD34226,USR04251,2020-01-08,182.0
ORD35432,USR04402,2020-01-08,36.0
ORD36992,USR04597,2020-01-08,588.97
ORD39976,USR04961,2020-01-08,45.75
ORD40557,USR05029,2020-01-08,400.21000000000004
ORD43201,USR05364,2020-01-08,442.46000000000004
ORD43356,USR05379,2020-01-08,1109.9099999999999
ORD44991,USR05576,2020-01-08,751.0
ORD45536,USR05647,2020-01-08,391.71000000000004
ORD48050,USR05960,2020-01-08,177.49
ORD49034,USR06086,2020-01-08,780.0
ORD50217,USR06245,2020-01-08,278.22
ORD52166,USR06501,2020-01-08,177.98
ORD58057,USR07223,2020-01-08,231.48
ORD58551,USR07286,2020-01-08,236.25
ORD59968,USR07462,2020-01-08,181.5
ORD60442,USR07517,2020-01-08,223.5
ORD65774,USR08206,2020-01-08,712.23
ORD71758,USR08934,2020-01-08,23.0
ORD72782,USR09065,2020-01-08,254.75
ORD73224,USR09120,2020-01-08,589.97
ORD73981,USR09214,2020-01-08,16.99
ORD79288,USR09865,2020-01-08,510.95000000000005
ORD80265,USR09988,2020-01-08,262.75
ORD83676,USR10418,2020-01-08,450.73
ORD83985,USR10456,2020-01-08,829.48
ORD86239,USR10742,2020-01-08,426.48
ORD88024,USR10978,2020-01-08,288.0
ORD90468,USR11292,2020-01-08,180.96
ORD91772,USR11468,2020-01-08,859.0
ORD92939,USR11611,2020-01-08,501.0
