OrderID,UserID,OrderDate,TotalAmount
ORD19769,USR02437,2021-01-04,68.25
ORD20262,USR02499,2021-01-04,278.49
ORD22907,USR02833,2021-01-04,214.71
ORD23497,USR02916,2021-01-04,170.0
ORD23552,USR02924,2021-01-04,263.47
ORD29073,USR03619,2021-01-04,205.0
ORD33769,USR04198,2021-01-04,754.75
ORD35385,USR04395,2021-01-04,566.98
ORD35662,USR04436,2021-01-04,419.96999999999997
ORD36781,USR04570,2021-01-04,898.46
ORD41416,USR05135,2021-01-04,434.69000000000005
ORD44557,USR05515,2021-01-04,469.47
ORD47990,USR05951,2021-01-04,187.73
ORD49113,USR06096,2021-01-04,342.5
ORD50564,USR06287,2021-01-04,54.5
ORD50995,USR06345,2021-01-04,589.25
ORD53586,USR06689,2021-01-04,410.96
ORD54961,USR06849,2021-01-04,253.97
ORD58117,USR07229,2021-01-04,92.5
ORD59604,USR07419,2021-01-04,611.44
ORD63939,USR07975,2021-01-04,23.75
ORD64745,USR08080,2021-01-04,619.0
ORD65968,USR08227,2021-01-04,319.21
ORD69638,USR08671,2021-01-04,244.25
ORD69682,USR08674,2021-01-04,108.25
ORD69972,USR08710,2021-01-04,471.0
ORD70823,USR08816,2021-01-04,92.5
ORD71759,USR08934,2021-01-04,331.25
ORD71782,USR08936,2021-01-04,467.71999999999997
ORD72979,USR09091,2021-01-04,703.96
ORD73412,USR09146,2021-01-04,274.49
ORD75396,USR09380,2021-01-04,240.95999999999998
ORD76095,USR09466,2021-01-04,418.47
ORD78233,USR09731,2021-01-04,258.0
ORD78732,USR09795,2021-01-04,403.96999999999997
ORD78844,USR09808,2021-01-04,771.97
ORD79131,USR09845,2021-01-04,319.5
ORD79924,USR09941,2021-01-04,294.25
ORD82113,USR10218,2021-01-04,58.5
ORD84473,USR10515,2021-01-04,153.5
ORD86876,USR10828,2021-01-04,185.25
ORD89265,USR11138,2021-01-04,270.96
ORD91468,USR11425,2021-01-04,736.5
ORD91645,USR11447,2021-01-04,398.99
ORD92131,USR11511,2021-01-04,483.96
ORD92349,USR11537,2021-01-04,351.75
ORD93105,USR11627,2021-01-04,545.75
ORD93233,USR11642,2021-01-04,721.5
ORD94650,USR11811,2021-01-04,44.0
ORD95327,USR11898,2021-01-04,366.0
ORD95506,USR11919,2021-01-04,189.98000000000002
ORD96741,USR12078,2021-01-04,384.75
ORD96754,USR12080,2021-01-04,154.0
ORD98489,USR12297,2021-01-04,318.95
ORD100487,USR12555,2021-01-04,58.0
ORD103501,USR12925,2021-01-04,178.0
ORD104712,USR13082,2021-01-04,56.97
ORD105692,USR13206,2021-01-04,51.0
ORD106105,USR13251,2021-01-04,520.71
ORD107172,USR13379,2021-01-04,286.75
ORD107852,USR13459,2021-01-04,407.46000000000004
ORD108776,USR13574,2021-01-04,272.0
ORD109869,USR13724,2021-01-04,304.96
ORD111006,USR13849,2021-01-04,258.47
ORD112212,USR13994,2021-01-04,222.0
ORD114372,USR14269,2021-01-04,376.75
ORD114539,USR14291,2021-01-04,233.0
ORD114958,USR14341,2021-01-04,731.47
ORD114961,USR14341,2021-01-04,627.46
ORD115165,USR14365,2021-01-04,707.75
ORD115617,USR14426,2021-01-04,546.0
ORD115788,USR14451,2021-01-04,53.75
ORD116058,USR14483,2021-01-04,284.25
ORD117249,USR14631,2021-01-04,167.5
ORD117588,USR14676,2021-01-04,206.5
ORD118099,USR14745,2021-01-04,234.0
ORD1716,USR00213,2021-01-05,275.75
ORD1957,USR00244,2021-01-05,481.23
ORD2552,USR00312,2021-01-05,217.98000000000002
ORD3407,USR00423,2021-01-05,41.25
ORD4129,USR00515,2021-01-05,573.25
ORD5538,USR00692,2021-01-05,168.0
ORD7770,USR00964,2021-01-05,139.5
ORD8011,USR00995,2021-01-05,153.0
ORD8698,USR01077,2021-01-05,136.5
ORD9795,USR01227,2021-01-05,518.93
ORD10057,USR01253,2021-01-05,174.99
ORD10993,USR01363,2021-01-05,909.2
ORD11445,USR01414,2021-01-05,666.75
ORD12898,USR01577,2021-01-05,54.0
ORD13121,USR01606,2021-01-05,409.71
ORD13405,USR01640,2021-01-05,552.25
ORD14726,USR01802,2021-01-05,143.74
ORD16465,USR02017,2021-01-05,421.25
ORD19670,USR02424,2021-01-05,71.97
ORD21198,USR02614,2021-01-05,212.98
ORD21215,USR02616,2021-01-05,770.45
ORD21585,USR02660,2021-01-05,383.0
ORD22061,USR02721,2021-01-05,382.75
ORD22337,USR02755,2021-01-05,106.74
ORD22475,USR02775,2021-01-05,332.0
ORD23420,USR02908,2021-01-05,702.0
ORD24078,USR02987,2021-01-05,325.96999999999997
ORD25994,USR03221,2021-01-05,47.739999999999995
ORD29141,USR03626,2021-01-05,536.49
ORD30769,USR03830,2021-01-05,320.5
ORD31171,USR03885,2021-01-05,242.98000000000002
ORD31436,USR03916,2021-01-05,80.5
ORD31759,USR03955,2021-01-05,224.25
ORD32858,USR04084,2021-01-05,231.5
ORD36094,USR04493,2021-01-05,443.96000000000004
ORD36602,USR04548,2021-01-05,343.5
ORD37381,USR04646,2021-01-05,536.9300000000001
ORD37683,USR04680,2021-01-05,458.0
ORD39048,USR04840,2021-01-05,190.5
ORD39634,USR04918,2021-01-05,374.48
ORD42567,USR05286,2021-01-05,674.71
ORD43141,USR05355,2021-01-05,53.5
ORD43168,USR05360,2021-01-05,158.5
ORD45543,USR05649,2021-01-05,255.0
ORD46812,USR05803,2021-01-05,137.0
ORD48110,USR05969,2021-01-05,351.25
ORD49089,USR06093,2021-01-05,226.5
ORD49602,USR06169,2021-01-05,594.97
ORD52943,USR06602,2021-01-05,740.95
ORD58233,USR07241,2021-01-05,288.49
ORD60237,USR07493,2021-01-05,118.0
ORD60607,USR07542,2021-01-05,82.74000000000001
ORD64258,USR08023,2021-01-05,555.22
ORD65501,USR08171,2021-01-05,398.25
ORD66718,USR08318,2021-01-05,409.96000000000004
ORD67947,USR08466,2021-01-05,671.0
ORD69527,USR08658,2021-01-05,63.0
ORD69636,USR08671,2021-01-05,47.96
ORD70485,USR08773,2021-01-05,772.47
ORD70590,USR08788,2021-01-05,313.99
ORD72076,USR08970,2021-01-05,179.25
ORD72942,USR09086,2021-01-05,76.5
ORD74958,USR09334,2021-01-05,241.5
ORD77916,USR09693,2021-01-05,493.97
ORD80500,USR10018,2021-01-05,25.75
ORD82594,USR10283,2021-01-05,340.0
ORD82687,USR10294,2021-01-05,272.48
ORD85464,USR10642,2021-01-05,168.71
ORD85551,USR10652,2021-01-05,361.0
ORD86376,USR10760,2021-01-05,445.97
ORD87089,USR10857,2021-01-05,165.0
ORD89256,USR11137,2021-01-05,515.4499999999999
ORD91832,USR11475,2021-01-05,640.49
ORD93160,USR11634,2021-01-05,428.95
ORD94694,USR11817,2021-01-05,567.5
ORD98260,USR12267,2021-01-05,292.0
ORD99329,USR12405,2021-01-05,412.97
ORD99704,USR12456,2021-01-05,30.99
ORD100921,USR12607,2021-01-05,366.0
ORD102360,USR12792,2021-01-05,427.25
ORD104090,USR13005,2021-01-05,266.95
ORD104218,USR13021,2021-01-05,251.75
ORD104526,USR13055,2021-01-05,203.45999999999998
ORD105161,USR13141,2021-01-05,95.0
ORD105553,USR13190,2021-01-05,379.0
ORD108021,USR13475,2021-01-05,99.0
ORD110817,USR13826,2021-01-05,130.45999999999998
ORD110898,USR13837,2021-01-05,306.99
ORD111608,USR13922,2021-01-05,903.71
ORD112564,USR14037,2021-01-05,103.0
ORD115591,USR14422,2021-01-05,304.47
ORD118693,USR14819,2021-01-05,39.99
ORD118772,USR14831,2021-01-05,681.96
ORD118943,USR14850,2021-01-05,475.21999999999997
ORD120009,USR14994,2021-01-05,419.21999999999997
ORD612,USR00081,2021-01-06,133.5
ORD4423,USR00556,2021-01-06,741.96
ORD7198,USR00891,2021-01-06,337.0
ORD8244,USR01026,2021-01-06,628.94
ORD11765,USR01448,2021-01-06,117.98
ORD14820,USR01812,2021-01-06,304.97
ORD18221,USR02246,2021-01-06,320.99
ORD18998,USR02343,2021-01-06,506.75
ORD20186,USR02489,2021-01-06,144.5
ORD24483,USR03039,2021-01-06,348.75
ORD25332,USR03144,2021-01-06,18.99
ORD27405,USR03405,2021-01-06,195.0
ORD28628,USR03560,2021-01-06,99.0
ORD29973,USR03729,2021-01-06,503.96999999999997
ORD30364,USR03782,2021-01-06,199.0
ORD30631,USR03814,2021-01-06,187.5
ORD33397,USR04154,2021-01-06,479.25
ORD33662,USR04184,2021-01-06,139.5
ORD34394,USR04270,2021-01-06,771.0
ORD36953,USR04593,2021-01-06,249.0
ORD37613,USR04670,2021-01-06,108.0
ORD37880,USR04708,2021-01-06,440.46999999999997
ORD38289,USR04757,2021-01-06,58.0
ORD38446,USR04774,2021-01-06,66.5
ORD41294,USR05119,2021-01-06,690.96
ORD42389,USR05263,2021-01-06,457.25
ORD43487,USR05391,2021-01-06,87.0
ORD44126,USR05464,2021-01-06,66.75
ORD45306,USR05619,2021-01-06,299.0
ORD47058,USR05828,2021-01-06,30.5
ORD47154,USR05841,2021-01-06,213.94
ORD47529,USR05894,2021-01-06,131.0
ORD47599,USR05902,2021-01-06,367.96
ORD47844,USR05932,2021-01-06,295.25
ORD50350,USR06261,2021-01-06,113.98
ORD50942,USR06339,2021-01-06,731.99
ORD51617,USR06430,2021-01-06,212.0
ORD56166,USR06990,2021-01-06,330.98
ORD56644,USR07051,2021-01-06,472.16999999999996
ORD56851,USR07077,2021-01-06,95.5
ORD56975,USR07092,2021-01-06,595.5
ORD57172,USR07114,2021-01-06,729.45
ORD58235,USR07241,2021-01-06,179.98
ORD58869,USR07324,2021-01-06,271.5
ORD61590,USR07671,2021-01-06,791.44
ORD62339,USR07769,2021-01-06,622.25
ORD71203,USR08868,2021-01-06,277.5
ORD72583,USR09040,2021-01-06,40.0
ORD73604,USR09170,2021-01-06,271.75
ORD73924,USR09207,2021-01-06,180.98
ORD75138,USR09352,2021-01-06,223.0
ORD75400,USR09380,2021-01-06,78.0
ORD78770,USR09800,2021-01-06,580.22
ORD82864,USR10318,2021-01-06,276.0
ORD84612,USR10532,2021-01-06,425.49
ORD89353,USR11148,2021-01-06,461.95000000000005
ORD89363,USR11149,2021-01-06,429.5
ORD89611,USR11177,2021-01-06,479.46
ORD90924,USR11349,2021-01-06,516.99
ORD93810,USR11714,2021-01-06,483.45000000000005
ORD95346,USR11899,2021-01-06,1103.72
ORD97128,USR12123,2021-01-06,218.71999999999997
ORD98988,USR12363,2021-01-06,395.0
ORD99402,USR12415,2021-01-06,302.0
ORD100099,USR12507,2021-01-06,351.96
ORD100197,USR12519,2021-01-06,470.95000000000005
ORD102368,USR12793,2021-01-06,197.25
ORD102553,USR12815,2021-01-06,441.21000000000004
ORD102993,USR12866,2021-01-06,324.49
ORD103019,USR12870,2021-01-06,25.75
ORD103568,USR12933,2021-01-06,166.0
ORD104830,USR13101,2021-01-06,333.75
ORD105329,USR13162,2021-01-06,350.96
ORD105633,USR13201,2021-01-06,47.98
ORD106915,USR13350,2021-01-06,259.96
ORD109046,USR13609,2021-01-06,82.0
ORD109063,USR13611,2021-01-06,500.94999999999993
ORD113332,USR14135,2021-01-06,14.99
ORD114563,USR14294,2021-01-06,513.0
ORD114815,USR14324,2021-01-06,233.48000000000002
ORD115206,USR14371,2021-01-06,55.5
ORD686,USR00089,2021-01-07,458.49
ORD1879,USR00233,2021-01-07,574.95
ORD2379,USR00292,2021-01-07,11.0
ORD3209,USR00398,2021-01-07,157.48000000000002
ORD3468,USR00430,2021-01-07,715.46
ORD3955,USR00490,2021-01-07,748.24
ORD5963,USR00746,2021-01-07,239.96
ORD6042,USR00753,2021-01-07,50.25
ORD9434,USR01174,2021-01-07,294.44
ORD13348,USR01634,2021-01-07,383.96
ORD14077,USR01724,2021-01-07,249.97000000000003
ORD18368,USR02264,2021-01-07,656.96
ORD18399,USR02266,2021-01-07,360.0
ORD20043,USR02471,2021-01-07,218.99
ORD21150,USR02610,2021-01-07,323.96999999999997
ORD22082,USR02724,2021-01-07,349.75
ORD23159,USR02872,2021-01-07,194.95
ORD24061,USR02985,2021-01-07,184.0
ORD24892,USR03091,2021-01-07,208.45999999999998
ORD26091,USR03233,2021-01-07,450.74
ORD28508,USR03548,2021-01-07,60.75
ORD28807,USR03584,2021-01-07,431.75
ORD30915,USR03853,2021-01-07,145.98
ORD32314,USR04020,2021-01-07,97.0
ORD32852,USR04084,2021-01-07,197.0
ORD33331,USR04144,2021-01-07,434.98
ORD35472,USR04408,2021-01-07,412.5
ORD35952,USR04473,2021-01-07,171.5
ORD38668,USR04798,2021-01-07,353.99
ORD44106,USR05462,2021-01-07,412.5
ORD45011,USR05579,2021-01-07,639.71
ORD47229,USR05851,2021-01-07,414.71
ORD50886,USR06329,2021-01-07,447.0
ORD53402,USR06668,2021-01-07,96.0
ORD53647,USR06695,2021-01-07,145.75
ORD57794,USR07194,2021-01-07,404.75
ORD57826,USR07197,2021-01-07,141.48
ORD65120,USR08126,2021-01-07,98.0
ORD65835,USR08212,2021-01-07,336.0
ORD65871,USR08215,2021-01-07,241.22
ORD69740,USR08683,2021-01-07,62.99
ORD69795,USR08689,2021-01-07,13.75
ORD71118,USR08855,2021-01-07,732.97
ORD71700,USR08929,2021-01-07,245.24
ORD72373,USR09014,2021-01-07,197.5
ORD72647,USR09049,2021-01-07,215.0
ORD75028,USR09341,2021-01-07,347.71000000000004
ORD79024,USR09831,2021-01-07,730.0
ORD80843,USR10059,2021-01-07,75.5
ORD88472,USR11036,2021-01-07,418.75
ORD90549,USR11300,2021-01-07,223.96
ORD94085,USR11748,2021-01-07,638.5
ORD95430,USR11910,2021-01-07,97.24000000000001
ORD95620,USR11934,2021-01-07,705.21
ORD97275,USR12140,2021-01-07,412.46
ORD97772,USR12203,2021-01-07,169.5
ORD100782,USR12592,2021-01-07,361.46000000000004
ORD100979,USR12614,2021-01-07,723.96
ORD103328,USR12906,2021-01-07,185.24
ORD103822,USR12965,2021-01-07,375.25
ORD107358,USR13402,2021-01-07,754.21
ORD108607,USR13551,2021-01-07,445.95
ORD109218,USR13633,2021-01-07,489.93999999999994
ORD109595,USR13682,2021-01-07,682.5
ORD111969,USR13970,2021-01-07,197.96999999999997
ORD112523,USR14032,2021-01-07,96.0
ORD115882,USR14464,2021-01-07,97.5
ORD117163,USR14620,2021-01-07,117.0
ORD117893,USR14721,2021-01-07,373.5
ORD5837,USR00729,2021-01-08,383.96
ORD6653,USR00821,2021-01-08,185.98
ORD7419,USR00919,2021-01-08,309.0
ORD9801,USR01227,2021-01-08,677.96
ORD12244,USR01503,2021-01-08,241.75
ORD12767,USR01562,2021-01-08,164.25
ORD13457,USR01649,2021-01-08,262.5
ORD14371,USR01761,2021-01-08,187.96
ORD15281,USR01871,2021-01-08,632.43
ORD19127,USR02357,2021-01-08,266.25
ORD20163,USR02485,2021-01-08,163.0
ORD20797,USR02566,2021-01-08,131.97
ORD23201,USR02881,2021-01-08,997.98
ORD25190,USR03130,2021-01-08,206.5
ORD25416,USR03155,2021-01-08,671.5
ORD26752,USR03323,2021-01-08,83.99
ORD29364,USR03651,2021-01-08,397.46
ORD29537,USR03671,2021-01-08,833.4200000000001
ORD31883,USR03970,2021-01-08,132.0
ORD32031,USR03986,2021-01-08,303.5
ORD33030,USR04105,2021-01-08,96.5
ORD34519,USR04286,2021-01-08,41.25
ORD40007,USR04964,2021-01-08,25.75
ORD43434,USR05386,2021-01-08,448.0
ORD44691,USR05531,2021-01-08,195.75
ORD48506,USR06020,2021-01-08,237.94
ORD48589,USR06030,2021-01-08,115.96
ORD52828,USR06586,2021-01-08,350.94
ORD53534,USR06681,2021-01-08,244.25
ORD53685,USR06700,2021-01-08,450.0
ORD53989,USR06739,2021-01-08,74.99
ORD55177,USR06876,2021-01-08,615.75
ORD56538,USR07036,2021-01-08,470.21999999999997
ORD58392,USR07263,2021-01-08,544.95
ORD60791,USR07563,2021-01-08,45.5
ORD61524,USR07661,2021-01-08,75.5
ORD67897,USR08460,2021-01-08,266.0
ORD68686,USR08561,2021-01-08,604.45
ORD73406,USR09145,2021-01-08,555.98
ORD74014,USR09218,2021-01-08,475.97
ORD74902,USR09328,2021-01-08,406.46
ORD76885,USR09561,2021-01-08,505.99
ORD82335,USR10248,2021-01-08,266.0
ORD86815,USR10821,2021-01-08,426.25
